Temp,Vacuum,Pressure,Plant,Humidity,Energy,TempDiff,PressureDiff,RHSquared,Testing Type,Place,PowerPerFuel,TempVacuum
24.19,46.21,1010.79,Amrita Energy Systems,62.04,440.87,-22.02,964.5799999999999,3848.9616,Development Phase,Coimbatore,0.39440163840346726,1117.8199000000002
11.47,40.27,1005.39,Amrita Energy Systems,77.4,479.44,-28.800000000000004,965.12,5990.760000000001,Development Phase,Coimbatore,1.0379805536690112,461.8969000000001NNEI
,,1010.99,Amrita Energy Systems,69.73,442.39,-42.89,945.05,4862.272900000001,Development Phase,Coimbatore,,1519.917ONiO
,,1008.44,Amrita Energy Systems,74.77,433.34,-39.660000000000004,937.3800000000001,5590.5529,Development Phase,Coimbatore,0.19421104619582266,2231.284
15.29,44.88,1018.85,Amrita Energy Systems,73.67e,463.32,-29.590000000000003,973.97,5427.2689,Development Phase,Coimbatore,0.6751817797099219,
19.49,46.63,1013.11,Amrita Energy Systems,88.01,451.31,-27.140000000000004,966.48,7745.760100000001,Development Phase,Coimbatore,0.49658969385203017,
7.99,41.38,1021.95,Amrita Energy Systems,78.77,487.57,-33.39,,,Development Phase,Coimbatore,,
7.63,,1023.13,Amrita Energy Systems,81.01,486.7,-32.93,982.5699999999999,6562.620100000001,Development Phase,Coimbatore,1.5726745613831006,309.4728
,63.09,1019.0,Amrita Energy Systems,77.06,448.74,-43.010000000000005,955.91,,Development Phase,Coimbatore,0.35421793567527327,1266.8472
6.71,39.37,1020.28,Amrita Energy Systems,71.15,487.05,-32.66,980.91,,Development Phase,Coimbatore,1.8436802894470175,264.17269999999996
23.22,66.56,1002.47,,85.39qhthc,437.11,-43.34,935.9100000000001,7291.4521,Development Phase,Coimbatore,0.28282331834294044,1545.5232
,58.9,1005.03,Amrita Energy Systems,54.59,439.06,-28.619999999999997,946.13,2980.0681000000004,Development Phase,Coimbatore,0.24617996604414263,1783.492
10.05,41.58,1021.35,Amrita Energy Systems,95.19,469.03,-31.529999999999998,979.77,9061.1361,Development Phase,Coimbatore,,417.879
14.07,46.18,1017.77,Amrita Energy Systems,87.83rl,465.05,-32.11o#o$H,971.59!,7714.108899999999,Development Phase,Coimbatore,0.7157339578171753,649.7526osos
21.98,55.5,1017.89,Amrita Energy Systems,57.9,457.29,-33.519999999999996,962.39,3352.41,Development Phase,Coimbatore,0.3748616678552984,1219.89
6.13,40.81,1026.31,Amrita Energy Systems,91.66,483.8,-34.68,985.5,8401.5556,Development Phase,Coimbatore,1.9339212912422308,250.1653
,45.08,1023.29,Amrita Energy Systems,83.43,465.31,-31.18,978.2099999999999,6960.564900000001,Development Phase,Coimbatore,0.7425807357663116,626.612i
,51.95ie,1006.21,Amrita Energy Systems,78.08t,448.5,-28.710000000000004,954.26,6096.4864,Development Phase,Coimbatore,0.3714845633047797,1207.318
32.2,72.29,1008.61,Amrita Energy Systems,69.94,432.52,-40.09,936.32,4891.6035999999995,Development Phase,Coimbatore,0.18581128975855526,2327.7380000000003
,73.88,1005.64,Amrita Energy Systems,52.56,435.75,-41.24999999999999,,,Development Phase,Coimbatore,0.18075629679026595,2410.7044
14.04,,1013.29,,89.54,465.25,-26.160000000000004#HHjH,,8017.411600000001,Development Phase,Coimbatore,0.8243150345140394,564.408
20.42#so,60.77,1017.65,Amrita Energy Systems,87.07,447.85,-40.35,956.88,,Development Phase,Coimbatore,0.36090060031102644,1240.9234000000001
25.99,49.82,1015.95,Amrita Energy Systems,58.56,452.09,-23.830000000000002,966.13,3429.2736000000004,Development Phase,Coimbatore,0.3491522926166365,1294.8218
10.82,37.5,1009.23,Amrita Energy Systems,96.62,473.9,-26.68,971.73,,Development Phase,Coimbatore,1.1679605668515094,405.75
13.7,,1018.82,,69.07,470.2,-20.330000000000002,984.7900000000001,4770.664899999999,Development Phase,Coimbatore,1.0085562116723972,466.211
27.71,69.51,1009.65,Amrita Energy Systems,58.38,435.04,-41.800000000000004,940.14,3408.2244000000005,Development Phase,Coimbatore,0.2258631475128186,1926.1221000000003
,68.24,1010.15,Amrita Energy Systems,69.31,428.08,-39.61999999999999,,4803.8761,Development Phase,Coimbatore,0.21918775596140724,1953.0287999999998
,39.61,1018.66,Amrita Energy Systems,85.73,480.86,-32.04,979.05,7349.6329000000005,Development Phase,Coimbatore,1.6036808019537918,299.84770000000003
26.89,70.32,1012.39,Amrita Energy Systems,87.17,435.56,-43.42999999999999,,7598.6089,Development Phase,Coimbatore,0.2303447534746329,1890.9047999999998
30.09icf,64.96,1001.29,Amrita Energy Systems,56.04,430.3,-34.86999999999999,936.3299999999999,3140.4816,Development Phase,Coimbatore,0.22014211879959467,
26.38,65.12,1016.1!,Amrita Energy Systems,47.57,441.07,-38.74000000000001,950.98,2262.9049,Development Phase,Coimbatore,,
29.25,69.98,1010.74,Amrita Energy Systems,57.42,430.45,-40.730000000000004,940.76,3297.0564000000004,Development Phase,Coimbatore,0.2102920736816135,2046.9150000000002
,39.04,1018.51,Amrita Energy Systems,65.17xsqr,483.3,-31.07,979.47,,Development Phase,Coimbatore,1.5532761174074912,311.1488
29.04,62.26o,1010.63,Amrita Energy Systems,56.6,433.97,-33.22,,3203.56,Development Phase,Coimbatore,0.24002361907189174,1808.0303999999999
,,1017.44,Amrita Energy Systems,88.91,469.52,-36.54,968.6500000000001,7904.9881,Development Phase,Coimbatore,0.7855741599775798,597.6775
13.12,48.04,1011.93,Amrita Energy Systems,100.07,463.46,-34.92,963.89,10014.004899999998,Development Phase,Coimbatore,0.7353183830547715,630.2847999999999
13.98,,1017.19,Amrita Energy Systems,87.45rp,467.2,-26.26,,7647.5025000000005,Development Phase,Coimbatore,0.8304962784096565,562.5552
15.17,49.15,1021.91!,Amrita Energy Systems,91.73dvvz,461.89,-33.98j,972.76,8414.3929,Development Phase,Coimbatore,,745.6055
20.85,,1007.11,,87.2,449.57,-27.85,958.41,,Development Phase,Coimbatore,0.44275380516941676,1015.3950000000001
,40.92,1021.85$^,Amrita Energy Systems,81.41,465.68,-28.300000000000004,,6627.588099999999,Development Phase,Coimbatore,0.9017634036804836,516.4104
27.26,66.56,1007.83,Amrita Energy Systems,60.95,434.88,-39.3,941.27,,Development Phase,Coimbatore,0.23967915796602512,1814.4256000000003
22.34,,1004.05,Amrita Energy Systems,73.96,449.06,-30.500000000000004,951.2099999999999,5470.0815999999995,Development Phase,Coimbatore,0.380415666761772,1180.4456
11.33,41.16,1019.05,Amrita Energy Systems,87.13,468.87,-29.83,977.89,7591.6368999999995,Development Phase,Coimbatore,1.005419189488934,
26.75,60.96,1012.05,,56.77,447.93,-34.21,951.0899999999999,3222.8329000000003,Development Phase,Coimbatore,,1630.68
,44.0,1025.1,Amrita Energy Systems,87.17,466.24,-30.1,981.0999999999999,,Development Phase,Coimbatore,0.7623283191628515,611.6
14.91,,1014.57,Amrita Energy Systems,75.23,469.34,-24.37,975.2900000000001,5659.552900000001,Development Phase,Coimbatore,0.8013799019507404,585.6648
19.36bss$,39.54,1008.97!!##,Amrita Energy Systems,58.92,458.75,-20.18,969.4300000000001,3471.5664,Development Phase,Coimbatore,0.5992858994135033,765.4943999999999
,40.23,1017.76,Amrita Energy Systems,81.44,474.92,-28.04,977.53,6632.473599999999,Development Phase,Coimbatore,0.9684266248399024,490.40369999999996
8.3,36.3,1015.97,Amrita Energy Systems,60.62qcbe,480.58,-27.999999999999996j,979.6700000000001,3674.7843999999996,Development Phase,Coimbatore,1.595074512927744,301.29
17.89,40.12,1011.99,Amrita Energy Systems,76.52,451.79,-22.229999999999997,971.87,5855.310399999999,Development Phase,Coimbatore,0.6294559585636607,717.7468
18.22,44.34n,1019.35,Amrita Energy Systems,56.78,469.27,-26.120000000000005,,3223.9684,Development Phase,Coimbatore,0.5808697090192688,807.8748
24.49,49.82,1017.09,Amrita Energy Systems,64.02,451.42,-25.330000000000002,967.27,,Development Phase,Coimbatore,0.36998855332033215,1220.0918
24.75,63.57,1010.47,Amrita Energy Systems,84.24,445.3,-38.82,946.9,7096.377599999999,Development Phase,Coimbatore,0.2830253137001603,1573.3575
13.71,43.41,1015.45,Amrita Energy Systems,69.26,466.06,-29.699999999999996fuHua,,4796.9476,Development Phase,Coimbatore,,595.1511
23.39,69.13,1010.99,,90.66,434.5,-45.739999999999995,941.86,8219.2356,Development Phase,Coimbatore,0.26871567574694766,1616.9506999999999
13.83,40.2,1013.28,Amrita Energy Systems,90.44,465.53,-26.370000000000005,973.0799999999999,8179.393599999999,Development Phase,Coimbatore,0.8373353766237503,555.966
17.36,43.96,1013.02,Amrita Energy Systems,79.59,466.36,-26.6,969.06,6334.5681,Development Phase,Coimbatore,0.6111022588612187,763.1456
26.51,50.05,1006.75,,65.34nrgll,440.22,-23.539999999999996,956.7,4269.315600000001,Development Phase,Coimbatore,0.3317843981744397,1326.8255
16.6,41.93,1022.01,Amrita Energy Systems,48.98,467.51,-25.33,980.08,2399.0404,Development Phase,Coimbatore,0.6716730983078509,696.038
23.14b,51.19,1009.56,Amrita Energy Systems,77.2,443.87,-28.049999999999997,958.3699999999999!I#!H,5959.84,Development Phase,Coimbatore,0.37472037588370005,1184.5366
28.31,74.34,998.42,,79.23,431.95,-46.03,924.0799999999999,6277.392900000001,Development Phase,Coimbatore,0.2052442751363298,2104.5654
18.64,67.71,1003.84##&!,Amrita Energy Systems,89.63,442.26,-49.06999999999999a,936.13,8033.536899999999,Development Phase,Coimbatore,,
23.72,58.62,1016.65,Amrita Energy Systems,69.1,447.49,-34.9,958.03HII@$,4774.8099999999995,Development Phase,Coimbatore,0.32182726601664025,1390.4663999999998
21.14,69.94,1008.87,Amrita Energy Systems,79.74,440.69,-48.8,938.9300000000001,6358.467599999999,Development Phase,Coimbatore,0.29805923661016104,1478.5316S
3.94,39.9,1008.06,Amrita Energy Systems,97.49eh,488.81,-35.96,968.16,9504.300099999999,Development Phase,Coimbatore,3.10935969365037,157.206
17.11,49.78,1007.25,Amrita Energy Systems,100.09,453.22,-32.67,957.47,10018.008100000001,Development Phase,Coimbatore,0.5321133619134009,
25.63,71.58,1010.14,Amrita Energy Systems,87.57,433.76,-45.95,,7668.504899999999,Development Phase,Coimbatore,0.2364336027442345,1834.5954
,39.04,1023.73,Amrita Energy Systems,76.06,483.87,-29.27,984.69,5785.1236,Development Phase,Coimbatore,1.2685988808161486,381.4208
10.33,,1025.34,Amrita Energy Systems,85.67,476.99,-34.59fH,980.42,7339.3489,Development Phase,Coimbatore,1.0279434063267472,464.02360000000004
15.94,41.76,1023.32,Amrita Energy Systems,67.17,462.44,-25.82,981.5600000000001#II,4511.8089,Development Phase,Coimbatore,0.6947148550358866,665.6543999999999
24.38,63.91,1009.53,Amrita Energy Systems,79.11,446.02,-39.53,945.62,6258.3921,Development Phase,Coimbatore,0.2862541651001479,1558.1257999999998
23.51,63.78,1016.1,Amrita Energy Systems,69.79,446.58,-40.269999999999996,952.32,4870.6441,Development Phase,Coimbatore,0.2978256685472005,1499.4678000000001
13.6,42.86,1013.37,,87.52,472.27,-29.259999999999998,970.51,7659.750399999999,Development Phase,Coimbatore,0.810213142653235,582.896
25.45,70.04,1011.2,Amrita Energy Systems,82.48,430.2,-44.59,941.1600000000001,6802.950400000001,Development Phase,Coimbatore,0.24134398642818752,1782.518
16.15h%h,41.85,1016.54,Amrita Energy Systems,81.58,466.56,-25.700000000000003,974.6899999999999,6655.2964,Development Phase,Coimbatore,0.6903026066114052,675.8774999999999
21.4@ve!v,,1005.16,Amrita Energy Systems,88.44,445.2,-26.53j,957.23,7821.633599999999,Development Phase,Coimbatore,0.43404419607254346,1025.702
21.88,69.71,1010.28,Amrita Energy Systems,97.64,444.39,-47.83,940.5699999999999,9533.5696,Development Phase,Coimbatore,,1525.2547999999997N
10.8,,1014.3,Amrita Energy Systems,87.44,478.19,-29.889999999999997,,7645.7536,Development Phase,Coimbatore,1.0881506967768948,439.452
22.51,59.21,1018.35,Amrita Energy Systems,71.97,444.66,-36.7,959.14,,Development Phase,Coimbatore,0.33362417093838304,1332.8171000000002
19.79,51.19,1008.77,Amrita Energy Systems,94.72,447.96,-31.4,957.5799999999999HH@I,,Development Phase,Coimbatore,0.4421893843157412,1013.0500999999999Ss
9.51,40.81,1015.69,Amrita Energy Systems,82.52,475.29,-31.300000000000004ef,974.8800000000001,6809.550399999999,Development Phase,Coimbatore,1.2246488111019984,388.10310000000004
9.71,42.44,1014.29,Amrita Energy Systems,94.03,481.03,-32.73,,,Development Phase,Coimbatore,1.1672867541357228,412.0924
19.36,68.61,1010.85,,94.87,454.5,-49.25,942.24,,Development Phase,Coimbatore,0.342169358248382,1328.2895999999998
26.85,57.19,1007.9,Amrita Energy Systems,60.04,438.01,-30.339999999999996u,950.71,3604.8016#$#!$,Development Phase,Coimbatore,0.28524605003479203,1535.5515
31.6,73.17,1010.05,Amrita Energy Systems,43.48abjr,433.37,-41.57,936.88,1890.5103999999997,Development Phase,Coimbatore,0.18742982788477675,2312.172
17.94,63.07,1012.42,Amrita Energy Systems,94.35,456.7,-45.129999999999995,949.3499999999999,8901.922499999999,Development Phase,Coimbatore,0.4036321413149092,1131.4758000000002
18.21,,1009.81,Amrita Energy Systems,70.92,461.73,-21.33,970.27,5029.6464000000005,Development Phase,Coimbatore,0.6412708253648423,720.0234
19.8,51.19,1008.25,Amrita Energy Systems,91.98,446.66,-31.389999999999997,,8460.3204$#,Development Phase,Coimbatore,0.44068345103703577,1013.562
,46.21,1010.38,Amrita Energy Systems,85.25,448.74,-28.42,964.17,7267.5625,Development Phase,Coimbatore,0.5458620061724229,822.0758999999999
4.96onv,40.07,1011.8,Amrita Energy Systems,67.38jju,494.75,-35.11,971.7299999999999,4540.064399999999,Development Phase,Coimbatore,2.48934324609353,198.7472
27.18,64.79,1016.27,Amrita Energy Systems,63.7,443.87,-37.61000000000001,951.48,4057.6900000000005,Development Phase,Coimbatore,0.2520567666341736,1760.9922000000001
10.11,52.75,1021.79,Amrita Energy Systems,76.08,470.35,-42.64,969.04,,Development Phase,Coimbatore,,533.3025
30.24,68.24,1009.68,,64.67,426.25,-38.0fHf,,4182.2089000000005,Development Phase,Coimbatore,0.2065587453556387,2063.5775999999996
8.53,40.77,1009.85,Amrita Energy Systems,90.95,481.03,-32.24faHH,,8271.9025,Development Phase,Coimbatore,1.3831918453705212,347.7681ni
30.82fofi^,70.36i,1006.47,Amrita Energy Systems,58.79,439.16,-39.54,936.11#,3456.2641,Development Phase,Coimbatore,0.20251831777169718,2168.4952
17.78,50.66eie,1015.09,Amrita Energy Systems,91.9,456.11,-32.879999999999995,,8445.61,Development Phase,Coimbatore,0.5063754614565797,
24.62,72.24,1011.39,Amrita Energy Systems,83.94bpozt,432.13,-47.61999999999999,939.15,7045.923599999999,Development Phase,Coimbatore,0.24296774988687406,1778.5488
25.46h!,56.89,1012.59,Amrita Energy Systems,62.9,443.5,-31.43,955.7,3956.41,Development Phase,Coimbatore,0.30619584355194357,
31.33,,1003.77,Amrita Energy Systems,52.34,439.54,-27.57,,2739.4756,Development Phase,Coimbatore,0.23818955562046396,1845.3369999999998
,46.18,1010.4,Amrita Energy Systems,96.29,463.51,-29.6,964.22,9271.7641#$##%,Development Phase,Coimbatore,,765.6643999999999
24.26%f,61.02,1009.78,Amrita Energy Systems,76.68,442.86,-36.760000000000005,948.76,5879.822400000001,Development Phase,Coimbatore,0.2991599526921153,1480.3452000000002
30.9,73.68e,1014.95,Amrita Energy Systems,40.9,430.29,-42.78000000000001,,1672.81,Development Phase,Coimbatore,0.18899623667815693,2276.712
18.55,46.48,1007.34,Amrita Energy Systems,80.67,452.37,-27.929999999999996,960.86IH,6507.6489,Development Phase,Coimbatore,0.5246670161585889,862.204
16.22,,1000.96&,Amrita Energy Systems,79.59,462.21,-25.130000000000003,959.61,6334.5681,Development Phase,Coimbatore,0.6891487512244724,670.697
9.75,,1019.88,Amrita Energy Systems,62.31,474.31,-26.009999999999998,984.12,3882.5361000000003,Development Phase,Coimbatore,1.3603797395743706,348.65999999999997
25.08,51.43,1011.8,,71.98,446.67,-26.35,960.37,5181.120400000001,Development Phase,Coimbatore,0.34629221490258977,1289.8644N
,63.91,1010.8&!#,,96.18,448.15,-45.08,946.89,9250.592400000001,Development Phase,Coimbatore,,1203.4252999999999
28.12,73.42iin,1011.49,,80.16z,435.46,-45.3,938.07,6425.625599999999,Development Phase,Coimbatore,0.21092039293017084,2064.5704
,43.13,1014.99,Amrita Energy Systems,46.91,466.74,-28.020000000000003,971.86,2200.5480999999995,Development Phase,Coimbatore,,651.6943
14.56,53.82,1016.37,,64.46dtjf,463.64,-39.26,962.55,4155.091599999999,Development Phase,Coimbatore,0.5916649311298141,783.6192
,70.47,1007.55#,Amrita Energy Systems,72.59,434.24,-43.56,937.0799999999999,5269.3081,Development Phase,Coimbatore,0.22898754273807487,1896.3477
19.3,46.93,1014.83,Amrita Energy Systems,66.71qkom,456.62,-27.63,967.9000000000001,4450.224099999999,Development Phase,Coimbatore,0.5041352515984009,905.749
23.43s^vnn,60.32,1015.34,,69.34,446.88,-36.89,,4808.0356,Development Phase,Coimbatore,,1413.2976
12.92,39.35,1014.56,Amrita Energy Systems,88.29woih,469.83,-26.43,,7795.124100000001$$#,Development Phase,Coimbatore,0.9241309042844047,508.40200000000004
28.8,,1011.34,Amrita Energy Systems,54.01pwmwi,439.65,-44.60000000000001off,937.94,2917.0800999999997,Development Phase,Coimbatore,0.2079785422343324,2113.92
,60.27,1018.02!!,Amrita Energy Systems,78.06,441.56,-36.49,957.75I,6093.363600000001!#%%,Development Phase,Coimbatore,0.30808934786452274,1433.2206
22.1,,1019.3,Amrita Energy Systems,66.96,447.0,-43.38,953.8199999999999,,Development Phase,Coimbatore,0.30889194172100487,1447.1080000000002
17.78,52.08,1006.9,Amrita Energy Systems,100.09,453.31,-34.3$H,954.8199999999999,,Development Phase,Coimbatore,,925.9824
,,1002.71,Amrita Energy Systems,83.51,428.6,-43.47uHHa,932.87,6973.920100000001,Development Phase,Coimbatore,0.23272219594188093,1841.6808
14.87,42.18,1015.23,Amrita Energy Systems,74.41,465.89,-27.310000000000002,973.0500000000001,5536.848099999999##,Development Phase,Coimbatore,0.7427896519320439,627.2166
11.77,42.03,1017.63,,79.35jrxj,472.22,-30.26,975.6,6296.422499999999,Development Phase,Coimbatore,0.9545716323918809,494.6931
22.12,63.91,1009.61,Amrita Energy Systems,90.83,447.77,-41.78999999999999,945.7,,Development Phase,Coimbatore,0.31673864382637995,1413.6892
26.94,59.87,1011.66,Amrita Energy Systems,58.34hdc,448.6,-32.92999999999999,951.79,3403.5556000000006,Development Phase,Coimbatore,0.2781329356391955,1612.8978
27.37s,76.2,1006.03,,67.07osv,435.64,-48.83,929.8299999999999,4498.384899999999,Development Phase,Coimbatore,0.20888053954892466,2085.594
26.27,62.91,1011.97,Amrita Energy Systems,48.06,447.76,-36.64o,949.0600000000001,2309.7636,Development Phase,Coimbatore,0.2709352645881692,1652.6456999999998
,,1020.52,Amrita Energy Systems,86.81,469.57,-33.75,975.89,,Development Phase,Coimbatore,,485.5744000000001
19.62,43.56,1012.89,Amrita Energy Systems,37.6,463.33,-23.94,969.3299999999999,1413.7600000000002,Development Phase,Coimbatore,0.5421301327612141,854.6472000000001
14.77,41.39,1018.95,Amrita Energy Systems,65.61,470.21,-26.62,977.5600000000001$@H!,4304.6721,Development Phase,Coimbatore,0.769158669216952,611.3303
,63.91on,1010.26,,97.8,440.64,-45.379999999999995,946.35,9564.84,Development Phase,Coimbatore,0.3720828745698868,1184.2523
25.75,60.95,1014.75,Amrita Energy Systems,53.3dbpzj,443.73,-35.2,953.8,2840.89,Development Phase,Coimbatore,0.2827273668533017,1569.4625
,47.93o,1003.26,,54.5,439.5,-19.61HH#H$,955.33,,Development Phase,Coimbatore,0.3237861004925969,
12.21,40.64,1020.31,Amrita Energy Systems,83.84,464.03,-28.43,979.67,7029.145600000001,Development Phase,Coimbatore,0.9351401329747785,496.21440000000007
30.85,67.45,1014.53,Amrita Energy Systems,32.99,430.8,-36.6,947.0799999999999,1088.3401000000001,Development Phase,Coimbatore,0.2070325218392158,2080.8325oNnSN
24.51,,1022.58,,57.44rteq,447.04,-37.56999999999999,,3299.3536,Development Phase,Coimbatore,,1521.5808
17.77,44.6,1016.97,Amrita Energy Systems,54.25,460.13,-26.830000000000002,972.37,2943.0625,Development Phase,Coimbatore,,792.542
,41.46,1016.66,Amrita Energy Systems,86.2,479.45,-30.560000000000002,975.1999999999999$!#,7430.4400000000005,Development Phase,Coimbatore,1.0609319472288974,451.91400000000004
23.37,63.77,1013.42,Amrita Energy Systems,76.44,443.86,-40.400000000000006,949.65,5843.0736,Development Phase,Coimbatore,0.2978316718947914,1490.3049
23.62,67.45,1014.63,Amrita Energy Systems,59.8t,439.45,-43.83,947.18,3576.0399999999995,Development Phase,Coimbatore,0.2758338883068902,1593.169esIS
29.04,60.07,1014.88,Amrita Energy Systems,47.23,438.5,-31.03$,954.81,2230.6728999999996,Development Phase,Coimbatore,0.2513711046937434,1744.4328
,62.26,1010.51,Amrita Energy Systems,52.94,436.37,-33.129999999999995,,2802.6436%,Development Phase,Coimbatore,,
23.26,63.56,1013.64,Amrita Energy Systems,71.3,446.67,-40.3,950.0799999999999#,5083.69,Development Phase,Coimbatore,0.30212953738811593,1478.4056
6.85,37.49ie,1011.01,Amrita Energy Systems,84.53,483.12,-30.64,973.52,,Development Phase,Coimbatore,1.8812607936325598,256.8065
19.83,59.21,1012.67&,Amrita Energy Systems,96.42,440.03,-39.38,,9296.8164,Development Phase,Coimbatore,0.3747697346036139,1174.1343
13.58@$k$f,39.28,1016.17,Amrita Energy Systems,79.17,472.17,-25.700000000000003juHf,976.89,6267.8889,Development Phase,Coimbatore,0.885170926455282,533.4224
25.8,44.57,1008.0,Amrita Energy Systems,52.56tz,450.48,-18.77H,963.43,2762.5536,Development Phase,Coimbatore,0.39175376074218243,1149.906
14.67,71.14,1019.84,Amrita Energy Systems,77.72,458.8,-56.47,948.7,6040.3984,Development Phase,Coimbatore,0.4396220170525049,1043.6238
13.23,42.34,1018.02,,97.49,462.21,-29.110000000000003,,9504.300099999999,Development Phase,Coimbatore,0.8251418974139804,
14.0,43.34,1016.37,Amrita Energy Systems,85.51,463.99,-29.340000000000003,,7311.960100000001,Development Phase,Coimbatore,0.7647010350056036,606.76
26.76,70.98,1007.64,Amrita Energy Systems,90.51,437.83,-44.22,,8192.0601,Development Phase,Coimbatore,0.23050662495298574,1899.4248000000002
27.77,63.9,1013.62,,51.43,441.3,-36.129999999999995,949.72,2645.0449,Development Phase,Coimbatore,0.24868935132823108,1774.503
5.15@a,,1018.63,Amrita Energy Systems,93.94,488.42,-30.04jH,983.44,8824.7236,Development Phase,Coimbatore,,181.2285
10.05,40.46,1018.71,Amrita Energy Systems,67.38,469.06,-30.41,978.25HHII,,Development Phase,Coimbatore,1.1535500943134056,406.62300000000005
14.29,37.85,1009.98,Amrita Energy Systems,92.81,468.63,-23.560000000000002,972.13,8613.696100000001,Development Phase,Coimbatore,0.8664269939625775,540.8765
9.47,41.4ss,1026.49,Amrita Energy Systems,87.9,479.68,-31.93,985.09,7726.410000000001,Development Phase,Coimbatore,1.2234924424447404,392.058
29.06,71.64,1005.54,,69.84,435.98,-42.58,933.9,4877.6256,Development Phase,Coimbatore,0.20941866171109427,2081.8584IO
14.79ibob,44.06,1018.53,Amrita Energy Systems,74.79,465.77,-29.270000000000003,974.47,5593.544100000001,Development Phase,Coimbatore,0.7147577048569518,651.6474
31.44,72.86,1003.74,Amrita Energy Systems,61.45,433.59,-41.42HH,,3776.1025000000004,Development Phase,Coimbatore,0.18928123159965884,2290.7184
28.62,70.94,1007.38,Amrita Energy Systems,53.0,432.71,-42.31999999999999,936.44,2809.0,Development Phase,Coimbatore,,2030.3028
12.04f,40.23,1018.07,Amrita Energy Systems,81.28,472.7,-28.189999999999998,977.84,6606.4384,Development Phase,Coimbatore,,
,75.23,1012.04,Amrita Energy Systems,76.77,434.07,-50.63,936.81,5893.6329,Development Phase,Coimbatore,0.23454900905515766,1850.6580000000001eEi
,40.78,1025.39,Amrita Energy Systems,99.22amydb,468.5,-31.78,984.6100000000001,9844.6084,Development Phase,Coimbatore,,367.02
24.73,,1015.42,,52.8,446.92,-40.61,950.0799999999999,2787.8399999999997,Development Phase,Coimbatore,0.27658367547350377,1615.8582000000001
12.33k@f$%,45.51,1016.49!#^,Amrita Energy Systems,79.2,471.16,-33.18,,6272.64!!!$,Development Phase,Coimbatore,0.8396504034745089,561.1383
,42.44,1013.19,,58.63q,459.76,-23.04,970.75,,Development Phase,Coimbatore,0.558411146846488,823.3359999999999
23.01,44.05,1006.56,Amrita Energy Systems,74.95,450.67,-21.039999999999996,962.51,,Development Phase,Coimbatore,0.4446272927775073,1013.5905IsoSe
26.16,59.87,1013.24,Amrita Energy Systems,71.92,446.73,-33.709999999999994,953.37@I$,5172.486400000001,Development Phase,Coimbatore,,1566.1992
27.01ha,43.77,1011.18,Amrita Energy Systems,46.58,440.64,-16.76,967.41,2169.6964,Development Phase,Coimbatore,0.3727200775282121,1182.2277000000001
18.21,49.69,1013.54,Amrita Energy Systems,80.16,454.25,-31.479999999999997,963.8499999999999,,Development Phase,Coimbatore,0.5020141903414569,
,36.25o,1028.68,Amrita Energy Systems,90.59,483.77,-30.08,992.4300000000001,,Development Phase,Coimbatore,2.162946403621528,223.6625
20.29,63.09,1019.03,Amrita Energy Systems,76.07,448.22,-42.800000000000004,955.9399999999999,5786.644899999999,Development Phase,Coimbatore,0.35014558672587165,1280.0961
,69.4,1003.98,Amrita Energy Systems,73.51,433.44,-40.96000000000001,934.58,5403.7201000000005,Development Phase,Coimbatore,0.21960383759530147,
24.8,65.48,1018.56,,62.05,442.02,-40.68000000000001,953.0799999999999,3850.2025,Development Phase,Coimbatore,0.27219589335330163,1623.9040000000002
26.24,70.36,1005.4,,82.43pxtfh,437.31,-44.120000000000005,935.04,6794.7049000000015,Development Phase,Coimbatore,0.23686437519932338,1846.2463999999998
,38.73,1002.83,Amrita Energy Systems,77.77,465.99,-23.459999999999997,964.1,6048.1729,Development Phase,Coimbatore,0.7879344025460636,591.4070999999999
26.62^sic%,70.36,1005.15,Amrita Energy Systems,84.99,441.28,-43.739999999999995,934.79@,7223.3000999999995,Development Phase,Coimbatore,0.23560275393820934,1872.9832000000001
31.01,73.5,1010.92#,Amrita Energy Systems,48.61,432.41,-42.489999999999995,937.42,2362.9321!%$%,Development Phase,Coimbatore,0.18971716387296614,2279.235
26.3,69.05,1005.37,Amrita Energy Systems,41.7j,438.12,-42.75,936.32,,Development Phase,Coimbatore,0.24125351387516075,
12.08,,1008.21,Amrita Energy Systems,96.01,467.54,-37.75,958.38,9217.920100000001,Development Phase,Coimbatore,0.7767136741743118,601.9464
19.77,54.42,1011.73,Amrita Energy Systems,89.26,458.21,-34.650000000000006,957.3100000000001,7967.347600000001,Development Phase,Coimbatore,0.4258918763873483,1075.8834
21.04,47.43,1007.15,Amrita Energy Systems,64.82,450.27,-26.39,959.72,4201.6323999999995,Development Phase,Coimbatore,0.4512052582593199,
13.5,45.51,1015.33,,86.95,469.08,-32.01,969.82,7560.302500000001,Development Phase,Coimbatore,0.7634952025195928,614.385
29.42,56.9,1006.51,Amrita Energy Systems,53.6me,439.51,-27.479999999999997,949.61,2872.96,Development Phase,Coimbatore,0.2625510902641461,
,45.51,1015.36$^,Amrita Energy Systems,74.85,465.35,-31.31,969.85,5602.522499999999,Development Phase,Coimbatore,0.7200862834665652,646.242
13.21,40.56,1018.12,Amrita Energy Systems,64.49mp,475.86,-27.35aH,977.56,4158.960099999999,Development Phase,Coimbatore,,535.7976000000001
